session_id	event_id	subevent_id	t_start	t_end	label	date_labeled
2021_01_10_14_00_14	1	1	0.25	0.5	play	2021-03-16 18:09:54.727262
2021_01_10_14_00_14	1	2	0.5	0.75	play	2021-03-16 18:09:55.462238
2021_01_10_14_00_14	1	3	0.75	1.0	play	2021-03-16 18:09:56.038096
2021_01_14_10_07_32	171	0	0.0	0.25	whine	2021-03-16 18:09:58.327454
2020_12_13_17_59_45	31	0	0.0	0.25	whine	2021-03-16 18:10:00.981925
2020_12_13_17_59_45	31	1	0.25	0.5	whine	2021-03-16 18:10:01.474543
2020_12_13_17_59_45	31	2	0.5	0.75	whine	2021-03-16 18:10:01.904318
2020_12_13_17_59_45	31	3	0.75	1.0	whine	2021-03-16 18:10:02.326277
2020_12_13_17_59_45	31	4	1.0	1.25	whine	2021-03-16 18:10:02.765722
2021_03_03_12_47_56	244	0	0.0	0.25	whine	2021-03-16 18:10:05.005642
2021_03_03_12_47_56	244	1	0.25	0.5	whine	2021-03-16 18:10:05.504310
2021_03_03_12_47_56	244	2	0.5	0.75	whine	2021-03-16 18:10:05.959038
2021_01_14_10_07_32	27	0	0.0	0.25	bark	2021-03-16 18:10:08.205494
2021_03_03_12_47_56	335	0	0.0	0.25	whine	2021-03-16 18:10:10.503956
2021_03_03_12_47_56	335	1	0.25	0.5	whine	2021-03-16 18:10:11.015872
2021_03_05_20_10_07	214	0	0.0	0.25	scratch_door	2021-03-16 18:10:18.959894
2021_03_05_20_10_07	214	1	0.25	0.5	scratch_door	2021-03-16 18:10:19.515187
2021_03_05_20_10_07	214	2	0.5	0.75	scratch_door	2021-03-16 18:10:20.035620
2021_03_05_20_10_07	214	3	0.75	1.0	scratch_door	2021-03-16 18:10:20.567013
2021_03_05_20_10_07	214	4	1.0	1.25	scratch_door	2021-03-16 18:10:21.039413
2021_03_05_20_10_07	214	5	1.25	1.5	scratch_door	2021-03-16 18:10:21.551572
2021_03_05_20_10_07	214	6	1.5	1.75	scratch_door	2021-03-16 18:10:22.102840
2021_03_05_20_10_07	214	7	1.75	2.0	scratch_door	2021-03-16 18:10:22.684367
2021_03_05_20_10_07	214	8	2.0	2.25	scratch_door	2021-03-16 18:10:23.256179
2021_03_05_20_10_07	214	9	2.25	2.5	scratch_door	2021-03-16 18:10:23.896373
2021_03_05_20_10_07	214	10	2.5	2.75	scratch_door	2021-03-16 18:10:24.480812
2021_03_05_20_10_07	214	11	2.75	3.0	scratch_door	2021-03-16 18:10:25.087142
2021_03_05_20_10_07	214	12	3.0	3.25	scratch_door	2021-03-16 18:10:25.714024
2021_03_05_20_10_07	214	13	3.25	3.5	scratch_door	2021-03-16 18:10:26.383905
2020_11_17_18_23_54	123	0	0.0	0.25	bark	2021-03-16 18:10:31.666828
2020_11_17_18_23_54	123	1	0.25	0.5	bark	2021-03-16 18:10:32.391431
2020_11_17_18_23_54	123	2	0.5	0.75	bark	2021-03-16 18:10:32.988885
2020_11_17_18_23_54	123	3	0.75	1.0	bark	2021-03-16 18:10:33.578391
2020_11_17_18_23_54	123	4	1.0	1.25	play	2021-03-16 18:10:37.204548
2020_11_17_18_23_54	123	5	1.25	1.5	bark	2021-03-16 18:10:37.932414
2020_11_17_18_23_54	123	6	1.5	1.75	bark	2021-03-16 18:10:38.505181
2020_11_17_18_23_54	123	7	1.75	2.0	bark	2021-03-16 18:10:39.098978
2020_11_17_18_23_54	123	8	2.0	2.25	bark	2021-03-16 18:10:39.668005
2020_11_17_18_23_54	123	9	2.25	2.5	bark	2021-03-16 18:10:40.242901
2020_11_17_18_23_54	123	10	2.5	2.75	bark	2021-03-16 18:10:41.060496
2020_11_17_18_23_54	123	11	2.75	3.0	bark	2021-03-16 18:10:41.644578
2020_11_17_18_23_54	123	12	3.0	3.25	bark	2021-03-16 18:10:42.579537
2021_01_19_13_59_02	69	0	0.0	0.25	whine	2021-03-16 18:10:47.667709
2021_01_19_13_59_02	69	1	0.25	0.5	whine	2021-03-16 18:10:48.154453
2021_01_19_13_59_02	69	2	0.5	0.75	whine	2021-03-16 18:10:48.596700
2021_01_19_13_59_02	69	3	0.75	1.0	whine	2021-03-16 18:10:49.010867
2021_01_19_13_59_02	69	4	1.0	1.25	whine	2021-03-16 18:10:49.426952
2021_01_19_13_59_02	69	5	1.25	1.5	whine	2021-03-16 18:10:49.830732
2021_01_19_13_59_02	69	6	1.5	1.75	whine	2021-03-16 18:10:50.364555
2020_12_11_15_00_16	32	0	0.0	0.25	play	2021-03-16 18:10:54.348592
2020_12_11_15_00_16	32	1	0.25	0.5	play	2021-03-16 18:10:54.767838
2020_12_11_15_00_16	32	2	0.5	0.75	play	2021-03-16 18:10:55.210557
2020_12_11_15_00_16	32	3	0.75	1.0	play	2021-03-16 18:10:55.626705
2020_12_11_15_00_16	32	4	1.0	1.25	play	2021-03-16 18:10:56.019351
2020_12_11_15_00_16	32	5	1.25	1.5	play	2021-03-16 18:10:56.412545
2020_12_11_15_00_16	32	6	1.5	1.75	play	2021-03-16 18:10:56.827533
2020_12_11_15_00_16	32	7	1.75	2.0	play	2021-03-16 18:10:57.428227
2020_11_15_18_23_18	281	0	0.0	0.25	bark	2021-03-16 18:11:05.383035
2020_11_15_18_23_18	281	1	0.25	0.5	bark	2021-03-16 18:11:05.928324
2020_11_15_18_23_18	281	2	0.5	0.75	bark	2021-03-16 18:11:06.456866
2020_11_15_18_23_18	281	3	0.75	1.0	bark	2021-03-16 18:11:06.928195
2020_11_15_18_23_18	281	4	1.0	1.25	bark	2021-03-16 18:11:07.407494
2020_11_15_18_23_18	281	5	1.25	1.5	bark	2021-03-16 18:11:07.912805
2020_11_15_18_23_18	281	6	1.5	1.75	bark	2021-03-16 18:11:08.528792
2020_11_15_18_23_18	281	7	1.75	2.0	bark	2021-03-16 18:11:09.328783
2020_11_15_18_23_18	281	8	2.0	2.25	bark	2021-03-16 18:11:11.153775
2021_02_13_19_19_33	878	0	0.0	0.25	whine	2021-03-16 18:11:13.384475
2021_02_13_19_19_33	878	1	0.25	0.5	whine	2021-03-16 18:11:13.886612
2020_11_08_17_09_57	34	0	0.0	0.25	play	2021-03-16 18:11:16.311024
2020_11_08_17_09_57	34	1	0.25	0.5	play	2021-03-16 18:11:16.816267
2021_02_14_14_11_26	161	0	0.0	0.25	whine	2021-03-16 18:11:20.071706
2021_02_14_14_11_26	161	1	0.25	0.5	whine	2021-03-16 18:11:20.591924
2021_02_14_14_11_26	161	2	0.5	0.75	whine	2021-03-16 18:11:21.139637
2021_02_14_14_11_26	161	3	0.75	1.0	whine	2021-03-16 18:11:21.752096
2021_02_13_19_19_33	1304	0	0.0	0.25	whine	2021-03-16 18:11:24.055441
2021_02_17_17_12_49	82	0	0.0	0.25	play	2021-03-16 18:11:29.328122
2021_02_17_17_12_49	82	1	0.25	0.5	play	2021-03-16 18:11:29.784991
2021_02_17_17_12_49	82	2	0.5	0.75	play	2021-03-16 18:11:30.255352
2021_02_17_17_12_49	82	3	0.75	1.0	play	2021-03-16 18:11:30.739684
2021_02_17_17_12_49	82	4	1.0	1.25	play	2021-03-16 18:11:31.160035
2021_02_17_17_12_49	82	5	1.25	1.5	play	2021-03-16 18:11:31.594874
2021_02_17_17_12_49	82	6	1.5	1.75	play	2021-03-16 18:11:32.031563
2021_02_17_17_12_49	82	7	1.75	2.0	play	2021-03-16 18:11:32.429636
2021_02_17_17_12_49	82	8	2.0	2.25	play	2021-03-16 18:11:32.854694
2021_02_17_17_12_49	82	9	2.25	2.5	play	2021-03-16 18:11:33.299359
2021_02_17_17_12_49	82	10	2.5	2.75	play	2021-03-16 18:11:33.776340
2021_02_17_17_12_49	82	11	2.75	3.0	play	2021-03-16 18:11:34.250139
2021_02_17_17_12_49	82	12	3.0	3.25	play	2021-03-16 18:11:34.773688
2021_02_17_17_12_49	82	13	3.25	3.5	play	2021-03-16 18:11:35.255913
2021_02_17_17_12_49	82	14	3.5	3.75	play	2021-03-16 18:11:35.727797
2021_01_21_21_14_30	92	0	0.0	0.25	whine	2021-03-16 18:11:38.868205
2021_01_21_21_14_30	92	1	0.25	0.5	whine	2021-03-16 18:11:39.371403
2021_01_21_21_14_30	92	2	0.5	0.75	whine	2021-03-16 18:11:39.853895
2021_01_21_21_14_30	92	3	0.75	1.0	whine	2021-03-16 18:11:40.333213
2021_01_31_14_10_30	1956	0	0.0	0.25	bark	2021-03-16 18:11:42.612578
2021_01_31_14_10_30	1956	1	0.25	0.5	bark	2021-03-16 18:11:46.400065
2021_01_26_13_34_47	109	0	0.0	0.25	whine	2021-03-16 18:11:50.770211
2020_11_07_16_55_23	111	0	0.0	0.25	play	2021-03-16 18:11:54.511948
2020_11_07_16_55_23	111	1	0.25	0.5	play	2021-03-16 18:11:55.013227
2020_11_07_16_55_23	111	2	0.5	0.75	play	2021-03-16 18:11:55.501103
2020_11_07_16_55_23	111	3	0.75	1.0	play	2021-03-16 18:11:56.011723
2020_12_04_16_00_26	1	0	0.0	0.25	whine	2021-03-16 18:11:59.187410
2020_12_04_16_00_26	1	1	0.25	0.5	whine	2021-03-16 18:11:59.700027
2020_12_04_16_00_26	1	2	0.5	0.75	whine	2021-03-16 18:12:00.218982
2020_12_04_16_00_26	1	3	0.75	1.0	whine	2021-03-16 18:12:00.691777
2020_12_04_16_00_26	1	4	1.0	1.25	whine	2021-03-16 18:12:01.203862
2020_12_04_16_00_26	1	5	1.25	1.5	whine	2021-03-16 18:12:02.071325
2020_12_04_16_00_26	1	6	1.5	1.75	whine	2021-03-16 18:12:02.963200
2020_12_13_17_59_45	70	0	0.0	0.25	whine	2021-03-16 18:12:19.385218
2020_12_13_17_59_45	70	1	0.25	0.5	whine	2021-03-16 18:12:19.849536
2020_12_13_17_59_45	70	2	0.5	0.75	whine	2021-03-16 18:12:20.264030
2020_12_13_17_59_45	70	3	0.75	1.0	whine	2021-03-16 18:12:20.663365
2020_12_13_17_59_45	70	4	1.0	1.25	whine	2021-03-16 18:12:21.054005
2020_12_13_17_59_45	70	5	1.25	1.5	whine	2021-03-16 18:12:21.440877
2020_12_13_17_59_45	70	6	1.5	1.75	whine	2021-03-16 18:12:21.826031
2020_12_13_17_59_45	70	7	1.75	2.0	whine	2021-03-16 18:12:22.214777
2020_12_13_17_59_45	70	8	2.0	2.25	whine	2021-03-16 18:12:22.601427
2020_12_13_17_59_45	70	9	2.25	2.5	whine	2021-03-16 18:12:22.991440
2020_12_13_17_59_45	70	10	2.5	2.75	whine	2021-03-16 18:12:23.381544
2020_12_13_17_59_45	70	11	2.75	3.0	whine	2021-03-16 18:12:23.768812
2020_12_13_17_59_45	70	12	3.0	3.25	whine	2021-03-16 18:12:24.156607
2020_12_13_17_59_45	70	13	3.25	3.5	whine	2021-03-16 18:12:24.544207
2021_01_19_13_59_02	73	0	0.0	0.25	whine	2021-03-16 18:12:30.980413
2020_11_29_15_42_52	182	0	0.0	0.25	whine	2021-03-16 18:12:33.703778
2020_11_29_15_42_52	182	1	0.25	0.5	bark	2021-03-16 18:12:37.652595
2021_02_14_14_11_26	29	0	0.0	0.25	bark	2021-03-16 18:12:41.284850
2021_02_14_14_11_26	29	1	0.25	0.5	bark	2021-03-16 18:12:41.940222
2021_02_14_14_11_26	29	2	0.5	0.75	bark	2021-03-16 18:12:42.612047
2021_02_14_14_11_26	29	3	0.75	1.0	bark	2021-03-16 18:12:44.364853
2021_03_03_12_47_56	141	0	0.0	0.25	play	2021-03-16 18:12:48.396036
2021_03_03_12_47_56	141	1	0.25	0.5	play	2021-03-16 18:12:48.950653
2021_03_03_12_47_56	141	2	0.5	0.75	play	2021-03-16 18:12:49.465530
2021_03_03_12_47_56	141	3	0.75	1.0	play	2021-03-16 18:12:49.940880
2020_11_29_15_42_52	128	0	0.0	0.25	bark	2021-03-16 18:12:54.913627
2020_11_29_15_42_52	128	1	0.25	0.5	bark	2021-03-16 18:12:55.534152
2020_11_29_15_42_52	128	2	0.5	0.75	bark	2021-03-16 18:12:56.113722
2020_11_29_15_42_52	128	3	0.75	1.0	bark	2021-03-16 18:12:56.701334
2020_11_29_15_42_52	128	4	1.0	1.25	bark	2021-03-16 18:12:57.268065
2020_11_29_15_42_52	128	5	1.25	1.5	bark	2021-03-16 18:12:57.843747
2020_11_29_15_42_52	128	6	1.5	1.75	bark	2021-03-16 18:12:58.405137
2020_11_29_15_42_52	128	7	1.75	2.0	bark	2021-03-16 18:12:59.029775
2020_11_29_15_42_52	128	8	2.0	2.25	bark	2021-03-16 18:12:59.597805
2021_01_12_20_41_21	46	0	0.0	0.25	play	2021-03-16 18:13:03.948651
2021_01_12_20_41_21	46	1	0.25	0.5	play	2021-03-16 18:13:04.563874
2020_11_08_17_09_57	25	0	0.0	0.25	play	2021-03-16 18:13:08.628137
2020_11_08_17_09_57	25	1	0.25	0.5	play	2021-03-16 18:13:09.236293
2020_11_08_17_09_57	25	2	0.5	0.75	play	2021-03-16 18:13:09.786296
2020_11_08_17_09_57	25	3	0.75	1.0	play	2021-03-16 18:13:10.327904
2020_11_08_17_09_57	25	4	1.0	1.25	play	2021-03-16 18:13:10.880171
2020_11_08_17_09_57	25	5	1.25	1.5	play	2021-03-16 18:13:11.419356
2020_11_08_17_09_57	25	6	1.5	1.75	play	2021-03-16 18:13:11.975807
2020_11_08_17_09_57	25	7	1.75	2.0	play	2021-03-16 18:13:12.505329
2020_11_08_17_09_57	25	8	2.0	2.25	play	2021-03-16 18:13:13.009894
2021_02_14_14_11_26	181	0	0.0	0.25	bark	2021-03-16 18:13:16.233287
2021_02_13_19_19_33	663	0	0.0	0.25	whine	2021-03-16 18:13:19.897466
2021_02_13_19_19_33	663	1	0.25	0.5	whine	2021-03-16 18:13:20.475636
2021_02_13_19_19_33	663	2	0.5	0.75	whine	2021-03-16 18:13:21.049463
2021_02_13_19_19_33	663	3	0.75	1.0	whine	2021-03-16 18:13:21.625286
2020_11_17_18_23_54	178	0	0.0	0.25	bark	2021-03-16 18:13:28.369567
2020_11_17_18_23_54	178	1	0.25	0.5	bark	2021-03-16 18:13:29.009477
2020_11_17_18_23_54	178	2	0.5	0.75	bark	2021-03-16 18:13:29.585472
2020_11_17_18_23_54	178	3	0.75	1.0	bark	2021-03-16 18:13:30.127997
2020_11_17_18_23_54	178	4	1.0	1.25	bark	2021-03-16 18:13:30.698212
2020_11_17_18_23_54	178	5	1.25	1.5	bark	2021-03-16 18:13:31.304042
2020_11_17_18_23_54	178	6	1.5	1.75	bark	2021-03-16 18:13:31.824188
2020_11_17_18_23_54	178	7	1.75	2.0	bark	2021-03-16 18:13:32.376017
2020_11_17_18_23_54	178	8	2.0	2.25	bark	2021-03-16 18:13:32.912299
2020_11_17_18_23_54	178	9	2.25	2.5	bark	2021-03-16 18:13:33.487954
2020_11_17_18_23_54	178	10	2.5	2.75	bark	2021-03-16 18:13:34.064156
2020_11_17_18_23_54	178	11	2.75	3.0	bark	2021-03-16 18:13:34.640136
2020_11_17_18_23_54	178	12	3.0	3.25	bark	2021-03-16 18:13:35.224255
2020_11_17_18_23_54	178	13	3.25	3.5	bark	2021-03-16 18:13:35.819082
2020_11_17_18_23_54	178	14	3.5	3.75	bark	2021-03-16 18:13:36.354030
2020_11_17_18_23_54	178	15	3.75	4.0	bark	2021-03-16 18:13:37.073554
2020_11_17_18_23_54	178	16	4.0	4.25	bark	2021-03-16 18:13:37.801659
2020_11_17_18_23_54	178	17	4.25	4.5	bark	2021-03-16 18:13:38.530300
2020_11_29_15_42_52	101	0	0.0	0.25	bark	2021-03-16 18:13:51.638299
2020_11_29_15_42_52	101	1	0.25	0.5	bark	2021-03-16 18:13:52.262288
2020_11_29_15_42_52	101	2	0.5	0.75	bark	2021-03-16 18:13:52.893057
2020_11_29_15_42_52	101	3	0.75	1.0	bark	2021-03-16 18:13:53.503358
2021_01_21_21_14_30	7	0	0.0	0.25	whine	2021-03-16 18:14:01.933212
2021_01_21_21_14_30	7	1	0.25	0.5	whine	2021-03-16 18:14:02.468331
2021_01_21_21_14_30	7	2	0.5	0.75	whine	2021-03-16 18:14:02.956523
2021_01_21_21_14_30	7	3	0.75	1.0	whine	2021-03-16 18:14:03.412538
2021_01_21_21_14_30	7	4	1.0	1.25	whine	2021-03-16 18:14:03.836322
2020_12_13_17_59_45	41	0	0.0	0.25	whine	2021-03-16 18:14:06.853901
2020_12_13_17_59_45	41	1	0.25	0.5	whine	2021-03-16 18:14:07.636500
2021_02_14_14_11_26	209	0	0.0	0.25	whine	2021-03-16 18:14:09.636760
2020_11_16_19_15_50	46	0	0.0	0.25	play	2021-03-16 18:14:11.942304
2020_11_29_15_42_52	55	0	0.0	0.25	play	2021-03-16 18:14:14.874427
2020_11_29_15_42_52	55	1	0.25	0.5	play	2021-03-16 18:14:15.485138
2020_11_29_15_42_52	55	2	0.5	0.75	play	2021-03-16 18:14:16.049648
2021_03_03_12_47_56	339	0	0.0	0.25	bark	2021-03-16 18:14:18.098422
2021_03_03_12_47_56	324	0	0.0	0.25	whine	2021-03-16 18:14:23.410246
2021_03_03_12_47_56	324	1	0.25	0.5	whine	2021-03-16 18:14:24.041925
2021_03_03_12_47_56	324	2	0.5	0.75	whine	2021-03-16 18:14:24.576483
2021_03_03_12_47_56	324	3	0.75	1.0	whine	2021-03-16 18:14:25.165337
2021_03_03_12_47_56	324	4	1.0	1.25	whine	2021-03-16 18:14:25.906628
2021_03_03_12_47_56	324	5	1.25	1.5	howl	2021-03-16 18:14:26.521879
2021_03_03_12_47_56	324	6	1.5	1.75	howl	2021-03-16 18:14:27.050376
2021_03_03_12_47_56	324	7	1.75	2.0	howl	2021-03-16 18:14:27.578041
2021_03_03_12_47_56	324	8	2.0	2.25	howl	2021-03-16 18:14:28.026579
2021_03_03_12_47_56	324	9	2.25	2.5	howl	2021-03-16 18:14:28.456570
2021_03_03_12_47_56	324	10	2.5	2.75	howl	2021-03-16 18:14:29.082350
2021_03_03_12_47_56	324	11	2.75	3.0	howl	2021-03-16 18:14:29.674417
2020_12_16_11_31_48	145	0	0.0	0.25	play	2021-03-16 18:14:38.376177
2020_12_16_11_31_48	145	1	0.25	0.5	play	2021-03-16 18:14:38.902673
2020_12_16_11_31_48	145	2	0.5	0.75	play	2021-03-16 18:14:39.434623
2021_03_05_20_10_07	38	0	0.0	0.25	play	2021-03-16 18:14:42.777502
2021_03_05_20_10_07	38	1	0.25	0.5	play	2021-03-16 18:14:43.346696
2021_03_05_20_10_07	38	2	0.5	0.75	play	2021-03-16 18:14:43.866584
2021_03_05_20_10_07	38	3	0.75	1.0	play	2021-03-16 18:14:44.370025
2021_03_05_20_10_07	38	4	1.0	1.25	play	2021-03-16 18:14:44.929268
2021_02_14_14_11_26	154	0	0.0	0.25	bark	2021-03-16 18:14:47.657615
2021_02_14_14_11_26	154	1	0.25	0.5	bark	2021-03-16 18:14:48.490981
2021_02_14_14_11_26	275	0	0.0	0.25	play	2021-03-16 18:14:50.813903
2021_02_14_14_11_26	275	1	0.25	0.5	play	2021-03-16 18:14:51.309822
2021_03_05_20_10_07	12	0	0.0	0.25	bark	2021-03-16 18:14:54.534771
2021_03_05_20_10_07	12	1	0.25	0.5	bark	2021-03-16 18:14:55.094927
2021_01_16_14_38_31	87	0	0.0	0.25	whine	2021-03-16 18:14:59.430225
2021_01_16_14_38_31	87	1	0.25	0.5	whine	2021-03-16 18:15:00.204863
2021_01_16_14_38_31	87	2	0.5	0.75	whine	2021-03-16 18:15:00.797782
2021_01_16_14_38_31	87	3	0.75	1.0	whine	2021-03-16 18:15:01.309317
2021_01_16_14_38_31	87	4	1.0	1.25	howl	2021-03-16 18:15:01.832201
2021_01_16_14_38_31	87	5	1.25	1.5	howl	2021-03-16 18:15:03.285545
2021_01_16_14_38_31	87	6	1.5	1.75	howl	2021-03-16 18:15:03.772813
2021_01_16_14_38_31	87	7	1.75	2.0	howl	2021-03-16 18:15:04.221151
2021_01_16_14_38_31	87	8	2.0	2.25	howl	2021-03-16 18:15:05.484783
2020_11_16_19_15_50	63	0	0.0	0.25	play	2021-03-16 18:15:08.245090
2021_01_21_10_28_44	3	0	0.0	0.25	whine	2021-03-16 18:15:12.574210
2021_01_21_10_28_44	3	1	0.25	0.5	whine	2021-03-16 18:15:14.918861
2021_01_21_10_28_44	3	2	0.5	0.75	howl	2021-03-16 18:15:15.484966
2021_01_21_10_28_44	3	3	0.75	1.0	howl	2021-03-16 18:15:15.982092
2021_01_21_10_28_44	3	4	1.0	1.25	howl	2021-03-16 18:15:16.438571
2021_01_21_10_28_44	3	5	1.25	1.5	howl	2021-03-16 18:15:16.911673
2021_01_21_10_28_44	3	6	1.5	1.75	howl	2021-03-16 18:15:17.382362
2020_11_29_15_42_52	69	0	0.0	0.25	bark	2021-03-16 18:15:20.722308
2020_10_31_13_32_33	296	0	0.0	0.25	play	2021-03-16 18:15:29.762724
2020_10_31_13_32_33	296	1	0.25	0.5	play	2021-03-16 18:15:30.291053
2020_10_31_13_32_33	296	2	0.5	0.75	play	2021-03-16 18:15:30.785460
2020_10_31_13_32_33	296	3	0.75	1.0	play	2021-03-16 18:15:31.329225
2020_10_31_13_32_33	296	4	1.0	1.25	play	2021-03-16 18:15:31.895079
2020_10_31_13_32_33	296	5	1.25	1.5	play	2021-03-16 18:15:32.433203
2020_10_31_13_32_33	296	6	1.5	1.75	play	2021-03-16 18:15:32.941188
2020_10_31_13_32_33	296	7	1.75	2.0	play	2021-03-16 18:15:33.442057
2021_02_13_19_19_33	263	0	0.0	0.25	whine	2021-03-16 18:15:37.340792
2021_02_13_19_19_33	263	1	0.25	0.5	whine	2021-03-16 18:15:37.794228
2021_02_13_19_19_33	263	2	0.5	0.75	whine	2021-03-16 18:15:38.216837
2021_02_13_19_19_33	263	3	0.75	1.0	whine	2021-03-16 18:15:38.633899
2021_02_13_19_19_33	263	4	1.0	1.25	whine	2021-03-16 18:15:39.033607
2021_02_13_19_19_33	263	5	1.25	1.5	whine	2021-03-16 18:15:39.422802
2021_02_13_19_19_33	263	6	1.5	1.75	whine	2021-03-16 18:15:39.811630
2021_02_13_19_19_33	263	7	1.75	2.0	whine	2021-03-16 18:15:40.197459
2021_02_13_19_19_33	263	8	2.0	2.25	whine	2021-03-16 18:15:40.751496
2021_01_19_13_59_02	7	0	0.0	0.25	whine	2021-03-16 18:15:44.269047
2021_01_19_13_59_02	7	1	0.25	0.5	whine	2021-03-16 18:15:44.727351
2021_01_19_13_59_02	7	2	0.5	0.75	whine	2021-03-16 18:15:45.136348
2021_01_19_13_59_02	7	3	0.75	1.0	whine	2021-03-16 18:15:45.553938
2021_01_19_13_59_02	7	4	1.0	1.25	whine	2021-03-16 18:15:45.946957
2021_01_19_13_59_02	7	5	1.25	1.5	whine	2021-03-16 18:15:46.366668
2021_01_19_13_59_02	7	6	1.5	1.75	whine	2021-03-16 18:15:46.754761
2021_02_17_17_12_49	7	0	0.0	0.25	bark	2021-03-16 18:15:49.515197
2021_02_17_17_12_49	7	1	0.25	0.5	bark	2021-03-16 18:15:50.069655
2021_01_16_14_38_31	103	0	0.0	0.25	whine	2021-03-16 18:15:56.045249
2021_01_16_14_38_31	103	1	0.25	0.5	whine	2021-03-16 18:15:56.652754
2021_01_16_14_38_31	103	2	0.5	0.75	whine	2021-03-16 18:15:57.197966
2021_01_16_14_38_31	103	3	0.75	1.0	whine	2021-03-16 18:15:58.574654
2021_01_16_14_38_31	103	4	1.0	1.25	howl	2021-03-16 18:15:59.182637
2021_01_16_14_38_31	103	5	1.25	1.5	howl	2021-03-16 18:15:59.685699
2021_01_16_14_38_31	103	6	1.5	1.75	howl	2021-03-16 18:16:00.174159
2021_01_16_14_38_31	103	7	1.75	2.0	howl	2021-03-16 18:16:00.654393
2021_01_16_14_38_31	103	8	2.0	2.25	howl	2021-03-16 18:16:01.095491
2021_01_16_14_38_31	103	9	2.25	2.5	howl	2021-03-16 18:16:01.565456
2021_01_16_14_38_31	103	10	2.5	2.75	howl	2021-03-16 18:16:02.002241
2021_01_16_14_38_31	103	11	2.75	3.0	howl	2021-03-16 18:16:02.453628
2021_01_16_14_38_31	103	12	3.0	3.25	howl	2021-03-16 18:16:02.901181
2021_01_16_14_38_31	103	13	3.25	3.5	howl	2021-03-16 18:16:03.854394
2021_01_16_14_38_31	29	0	0.0	0.25	howl	2021-03-16 18:16:08.157438
2021_01_16_14_38_31	29	1	0.25	0.5	howl	2021-03-16 18:16:08.757832
2021_01_16_14_38_31	29	2	0.5	0.75	howl	2021-03-16 18:16:09.270851
2021_01_16_14_38_31	29	3	0.75	1.0	howl	2021-03-16 18:16:09.733929
2021_01_16_14_38_31	29	4	1.0	1.25	howl	2021-03-16 18:16:10.237252
2021_01_16_14_38_31	29	5	1.25	1.5	howl	2021-03-16 18:16:10.716202
2021_01_16_14_38_31	29	6	1.5	1.75	howl	2021-03-16 18:16:11.198877
2021_01_16_14_38_31	29	7	1.75	2.0	howl	2021-03-16 18:16:11.682889
2021_01_16_14_38_31	29	8	2.0	2.25	howl	2021-03-16 18:16:12.147011
2020_12_16_11_31_48	16	0	0.0	0.25	play	2021-03-16 18:16:18.766115
2021_01_16_14_38_31	98	0	0.0	0.25	whine	2021-03-16 22:28:45.926936
2021_01_16_14_38_31	98	1	0.25	0.5	whine	2021-03-16 22:28:47.566366
2021_01_16_14_38_31	98	2	0.5	0.75	howl	2021-03-16 22:28:48.158112
2021_01_16_14_38_31	98	3	0.75	1.0	howl	2021-03-16 22:28:48.766521
2021_01_16_14_38_31	98	4	1.0	1.25	howl	2021-03-16 22:28:49.309457
2021_01_16_14_38_31	98	5	1.25	1.5	howl	2021-03-16 22:28:49.773347
2021_01_16_14_38_31	98	6	1.5	1.75	howl	2021-03-16 22:28:50.206992
2021_01_16_14_38_31	98	7	1.75	2.0	howl	2021-03-16 22:28:50.599918
2021_01_16_14_38_31	98	8	2.0	2.25	howl	2021-03-16 22:28:51.062474
2021_01_16_14_38_31	98	9	2.25	2.5	howl	2021-03-16 22:28:51.518107
2021_01_16_14_38_31	98	10	2.5	2.75	howl	2021-03-16 22:28:51.997608
2020_10_31_13_32_33	417	0	0.0	0.25	play	2021-03-16 22:28:54.558662
2020_10_31_13_32_33	417	1	0.25	0.5	play	2021-03-16 22:28:55.110458
2020_11_17_18_23_54	45	0	0.0	0.25	bark	2021-03-16 22:29:00.471082
2020_11_17_18_23_54	45	1	0.25	0.5	bark	2021-03-16 22:29:01.062501
2020_11_17_18_23_54	45	2	0.5	0.75	bark	2021-03-16 22:29:01.559009
2020_11_17_18_23_54	45	3	0.75	1.0	bark	2021-03-16 22:29:02.285970
2020_11_17_18_23_54	45	4	1.0	1.25	bark	2021-03-16 22:29:02.989574
2020_11_17_18_23_54	45	5	1.25	1.5	bark	2021-03-16 22:29:06.453457
2020_12_11_15_00_16	2	0	0.0	0.25	play	2021-03-16 22:29:09.827234
2020_12_11_15_00_16	2	1	0.25	0.5	play	2021-03-16 22:29:10.346610
2020_12_11_15_00_16	2	2	0.5	0.75	play	2021-03-16 22:29:10.823232
2020_12_11_15_00_16	2	3	0.75	1.0	play	2021-03-16 22:29:11.268056
2020_12_11_15_00_16	2	4	1.0	1.25	play	2021-03-16 22:29:11.766610
2020_12_11_15_00_16	2	5	1.25	1.5	play	2021-03-16 22:29:12.221594
2021_01_19_13_59_02	76	0	0.0	0.25	whine	2021-03-16 22:29:14.339225
2021_03_05_20_10_07	51	0	0.0	0.25	whine	2021-03-16 22:29:16.547113
2021_03_05_20_10_07	154	0	0.0	0.25	scratch_door	2021-03-16 22:29:39.563358
2021_03_05_20_10_07	154	1	0.25	0.5	scratch_door	2021-03-16 22:29:40.171003
2021_03_05_20_10_07	154	2	0.5	0.75	scratch_door	2021-03-16 22:29:40.699087
2021_03_05_20_10_07	154	3	0.75	1.0	scratch_door	2021-03-16 22:29:41.260275
